placeName,address,managerUnit,applyUnit,contactor,officePhone,fax,email,register,imageUrl,seg,place
湯圍溝公園,,礁溪轉運站旅遊服務中心,,黃小姐、蔡先生、高小姐,03-9872998,03-9872990,820730@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/2231ed40-4594-40e8-b9c6-a38700337fb3/89b99030269cba6f350d5536569c95fc.jpg,"['湯圍', '溝公園']",
五峰旗風景區瀑布步道入口處及大型停車場管理棟前方廣場,,宜蘭縣政府工商旅遊處遊憩管理科,,,梁組長03-9280141,,,五峰旗風景區03-9880940,http://busker.culture.tw/c_upload_busker/performer/place/image/2017-12-13/30ab0f9a-7b52-4b68-aba4-b04a5bb7f30a/4d27b691118c485701a9cde80df9e82c.jpg,"['旗風景區', '處及', '停車場', '廣場', '五峰', '入口', '瀑布', '前方', '大型', '管理']",
龍潭湖風景區入口廣場及環湖公園大草坪,,宜蘭縣政府工商旅遊處遊憩管理科,,,03-9280141,,,龍潭湖風景區服務台(03-9280141),http://busker.culture.tw/c_upload_busker/performer/place/image/2017-12-13/0ac28bdb-69c9-482f-985b-5e58885d6a94/ed0879c66806f0413149ba4599110239.jpg,"['龍潭', '湖風景區', '廣場', '環湖', '公園', '草坪', '入口']",
地景廣場,,礁溪鄉公所觀光產業發展所,,楊先生,03-9871291#17,03-9873660,f9330220@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/eeafd782-ea25-4d5e-8ee4-5d80b07420dc/e77241ba1a3716e39b1ebae6ee7f57bc.jpg,"['地景', '廣場']",
宜蘭設治紀念館前方庭園或左側庭園(鳳凰樹旁),,宜蘭縣史館,,,03-9326664,,,宜蘭設治紀念館電話：03-9326664,http://busker.culture.tw/c_upload_busker/performer/place/image/2017-12-13/6522e1c1-20d8-4262-8ba2-2ad69ddd900f/54f7220f366b697a4c585ab3359f396c.jpg,"['宜蘭', '設治紀念館', '庭園', '側庭園', '鳳凰樹', '前方']",
宜蘭縣政府文化局東廣場,,宜蘭縣政府文化局,,,03-9322440分機155,,,宜蘭縣政府文化局行政室,,"['宜蘭縣', '東廣場', '文化局', '政府']",
宜蘭演藝廳戶外舞台暨週邊廣場,,宜蘭縣政府文化局,,,03-9369115#120,,,宜蘭演藝廳行政辦公室(03-9369120#120),http://busker.culture.tw/c_upload_busker/performer/place/image/2017-12-13/638ada01-fc50-45b1-86ef-8edc9776b615/9896b0f9b7b93f2462b6387c9ada36ba.jpg,"['宜蘭演', '藝廳', '戶外', '週邊', '廣場', '舞台']",
宜蘭市河濱公園慶和橋南端堤頂,,宜蘭市公所,,,03-9325-164,,,宜蘭市公所 (03)9325-164,http://busker.culture.tw/c_upload_busker/performer/place/image/2017-12-13/756839d5-edf3-4e06-ab1d-aa45720c19be/06fa4a49d8d513d5dddbcb842a9ce694.jpg,"['宜蘭市', '河濱', '公園', '慶和橋', '堤頂', '南端']",
 內城村不老學校內部木棧板區,,員山鄉公所觀光產業發展所,庇護工場2樓辦公室,吳小姐、王先生,03-9233791、0937-458-286,03-9230560,ysvh3804@mail.ysvh.gov.tw,員山鄉公所觀光產業發展所,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/7dd1620f-6db7-4620-a16f-443affd49003/5056cc787b215eb6c76a26d4692e2d46.jpg,"['內城村', '老學校', '內部', '木棧', '板區']",
員山鄉結頭份社區活動中心室內及廣場,,員山鄉結頭份社區發展協會,,陳聰文,0932088298,03-9220682,,員山鄉結頭份社區發展協會,http://busker.culture.tw/c_upload_busker/performer/place/image/2017-12-13/a91d6096-282c-4e84-bbdc-da7897953e99/314114942fd686643cd670961ba648ee.jpg,"['員山鄉', '結頭份', '社區', '活動', '內及', '廣場', '中心']",
頭城濱海森林公園,,宜蘭縣政府工商旅遊處遊憩管理科,,梁組長03-9776173,03-9280141,,,頭城濱海森林公園服務台,,"['頭城濱海', '公園', '森林']",
員山鄉內城社區活動中心活動中心廣場,,員山鄉公所,,,,03-9221226,,員山鄉內城社區發展協會03-9227001,,"['活動', '員山鄉', '內城', '社區', '廣場', '中心']",
羅東鎮中山公園藝術廣場,,,羅東中山公園,鄧小姐、游小姐,0932-906663、0963-221664,,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/519ece54-b225-400f-9c28-a9975dd49c24/d08c3b14bbe1579add6f1be4716a33ba.jpg,"['東鎮', '公園', '藝術', '廣場', '中山']",
羅東運動公園,,羅東運動公園辦公室,,陳先生,03-9541216#28,03-9541241,xinying82820@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/87a3fffa-d455-4303-967c-c60486de976e/609de3195ae5bc251a9ea7b44a204318.jpg,"['東運動', '公園']",
羅東林業文化園區,,羅東林區管理處育樂課,,楊小姐,03-9545114#244,03-9553787,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/03f9d4fe-a7f3-4f44-bcd6-012f2bc50b64/cab3dbdb73d717021b7f805b82bf6e47.png,"['東林業', '園區', '文化']",
梅花湖風景特定區,,梅花湖管理中心,,劉小姐,03-9514257,03-9615576,PL618@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/7543e87f-90cc-4008-97c9-47d8cfce28d8/82393f79304f4c8db271be778fc080e0.jpg,"['湖風景', '梅花', '特定']",
冬山河親水公園,,冬山河親水公園服務台,,劉小姐,03-9502097,03-9508057,a546600@mail.e-land.gov.tw,冬山河水公園服務台(03-9502097),http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/a08d43af-48f8-4d48-8129-5752fc422403/a5c19b04282ba4c053a853bd05d6b3a7.jpg,"['親水公園', '山河']",
宜蘭縣三星鄉立圖書館大門口,,宜蘭縣三星鄉立圖書館辦公室 ,,楊先生,(03) 9892-604 ,(03)9895-438,sanb30@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/d6aeece6-63a6-45a9-ac83-83eb5d307633/cc316a9b188aa096315a1f1167e27d30.jpg,"['宜蘭縣', '鄉立', '圖書館', '大門口', '三星']",
武荖坑風景區雨天集合場,,宜蘭縣政府工商旅遊處遊憩管理科,,,03-9952852   ,03-9961201,,武荖坑風景區服務台(03-9952852),http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/2c360d47-94ec-44fd-99a9-13aeabe0aa5c/43adb7e94db0e02ed4f719ec782783d2.jpg,"['風景區', '雨天', '集合']",
南方澳漁港第三船渠,,南方澳漁民服務中心,,黃小姐,03-996-8511,03-996-2730,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/3f1635a9-3da4-432e-a56c-e5790d2662c9/e48338fb5494d3547f226006eb1f030a.jpg,"['南方澳', '漁港', '船渠', '第三']",
大同鄉泰雅生活館生活館前廣場,,大同鄉泰雅生活館,,許先生,03-9802143,03-9801950,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/86cdac10-5597-4590-8fd5-3992987c823d/49ace8da1fc31a4b8465c8992c693b47.jpg,"['泰雅', '館前', '廣場', '生活', '大同']",
南澳鄉公所前廣場,,南澳鄉公所文化觀光課,,,03-9981915#260,03-9982220,,文化觀光課嚴麗穎 電話:03-9981915#261,,"['前廣場', '南澳', '公所']",
羅東文化工場 A.北區廣場　　B.一又二分之一平台　　C.棚架廣場,,宜蘭縣政府文化局文化發展科,,, 03-9577440#225,,,羅東文化工場服務台(03-9577440),http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/a00a474d-0126-4999-b540-3133e215703c/9d2fdd27cca7714f9409e2c83cf390ff.jpg,"['廣場', '工場', '北區', '棚架', '二分之一', '平台', '文化']",
臺鐵宜蘭工務段舊木工房,,宜蘭旅遊服務中心,,梁先生,03-9312152,,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/946f1015-f7d0-4cf5-b07f-7f43380e78b6/4619f9783a21a2443c02f69eb011cdc1.jpg,"['鐵宜蘭', '工務段', '木工']",
礁溪劇場,,礁溪轉運站旅遊服務中心,,,03-9872998,03-9872990,820730@mail.e-land.gov.tw,,,"['礁溪', '劇場']",
烏石漁港娛樂漁船候室中庭廣場、候船室部份場所,,宜蘭縣頭城區漁會,,,03-9782511, 03-9782530,,頭城區漁會辦公大樓,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/befbdfae-db02-44c2-b878-5ee207a95a64/803fe40bd31f996da0839892c083d5df.jpg,"['候船室', '烏石', '漁港', '娛樂', '漁船', '候室', '廣場', '場所', '中庭', '部份']",
水景廣場,,礁溪鄉公所觀光產業發展所,,楊先生,03-9871291#17,03-9873660,f9330220@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/4ee3c0cc-e4b2-4100-9d1c-3a3b06590049/aafcbd9c109f2b657672a7b8193bed92.jpg,"['廣場', '水景']",
礁溪溫泉公園,,礁溪轉運站旅遊服務中心,,黃小姐、蔡先生、高小姐,03-9872998,03-9872990,820730@mail.e-land.gov.tw,觀光產業發展所03-9881291,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/b7503f94-b5ed-47be-8bc3-600372f59825/6d2198990aa66eb817a6e38439512bf8.jpg,"['礁溪', '溫泉', '公園']",
南方澳遊客中心,,南方澳遊客中心服務台,,,03-9953885,03-9951260,,,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-21/914839dc-eb8f-4e5f-8679-18a2ab9bad8d/a8d29cffbf03fc890d91a7f0e3ad7285.jpg,"['南方澳', '遊客', '中心']",
幸福轉運站戶外蓬廊與戶外廣場,,墨策國際股份有限公司,幸福轉運站櫃台電話,,03-9358550、0955168952,,,03-9358550,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-06-23/8751b3e2-dad2-4b37-8934-85bf2ab01e99/945bfaa41bf17a62fcdeea3b110216af.JPG,"['戶外', '轉運站', '蓬廊', '廣場', '幸福']",
宜蘭美術館,,宜蘭美術館服務台,,,03-9369116#208,03-9369126,mandel0817@mail.e-land.gov.tw,,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/b98a46e0-d5f1-46f2-946b-2cacbeb9ee0b/4d336b0337ab31c33867a1e83916e9d0.jpg,"['宜蘭', '美術館']",
臺鐵宜蘭工務段舊木工房,,宜蘭縣政府工商旅遊處遊憩管理科,宜蘭旅遊服務中心,,039312152,,,039312152,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-05-27/3fccb04e-1c1f-4293-a0ad-9e8f97d51751/4619f9783a21a2443c02f69eb011cdc1.jpg,"['鐵宜蘭', '工務段', '木工']",
中興文化創意園區,,中興文化創意產業園區服務中心櫃檯,,郭先生,03-9699-440,03-9659322,ilan.chccp@gmail.com,中興文化創意產業園區服務中心櫃檯 03-9699440,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/9044cfda-dcd5-45ac-96fe-687c6a7b2aff/7255e5672ce770bc95689df0ac0b39f9.jpg,"['中興', '創意', '園區', '文化']",
蘭博烏石港驛站　周邊戶外廣場,,宜蘭縣立蘭陽博物館,宜蘭縣立蘭陽博物館,邱小姐,03-9779700#115,03-9779300,ym01@mail.e-land.gov.tw,蘭博烏石港驛站服務台,http://busker.culture.tw/c_upload_busker/performer/place/image/2019-10-03/aa29d793-7abe-4327-b4ef-fe8448657b60/a8e90f24f6cc851529e9e0d5d8e738f6.jpg,"['蘭博', '烏石港', '周邊', '戶外', '廣場']",
幾米廣場旁北側紅磚階梯前空地,,宜蘭縣政府 【工商旅遊處遊憩管理科】,宜蘭縣政府 【工商旅遊處遊憩管理科】,宜蘭旅遊服務中心 ,(03)9251000,,,電話03-9312152  傳真03-9310685,http://busker.culture.tw/c_upload_busker/performer/place/image/2021-07-15/9beec509-bf5a-4651-af59-f4b563202a61/ec821f30eb49f983236d28f9d90effce.png,"['幾米', '廣場', '旁北側', '紅磚', '階梯', '空地']",
(一)1.(1)中正路人行道-澎湖郵局,,澎湖縣馬公市公所,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/63ce0ba8-87bd-42df-943e-38e1d3545dd6/b6dcd048b09e6041b211dcd18bad4be5.png,"['中正路', '郵局', '澎湖', '人行道']",
(一)1.(2)中正路-原市民代表會,,澎湖縣馬公市公所,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/fab098c1-54d6-4553-b88f-6e2a0e72b38c/20b285ca3e14624b6a1d732d092cdcb1.png,"['中正路', '市民', '代表']",
(一)2.(1)觀音亭-廟埕前草皮,,澎湖縣林務公園管理所,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/d55d52cf-3d8e-453b-861f-40fcd8eaa55c/9e9307ac7d82b7d4832dc2f5a536ea4e.png,"['觀音', '草皮']",
(一)2.(2)觀音亭-外婆澎湖灣意象,,澎湖縣林務公園管理所,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/a014b593-e4e1-4bd9-b00e-5f8d2de88bf2/d5ab07cce112f3cf023f8d4986bc686f.png,"['觀音', '意象', '外婆', '澎湖']",
(一)3.(1)嘉華飯店後方木棧道,,澎湖縣政府旅遊處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/36337810-a7d2-4c68-81b7-0dbfb219bc2f/59eba0da05ea651d9c036a4beaad1248.png,"['嘉華飯', '棧道', '方木']",
(一)3.(2)漁人碼頭-太陽能光電板木棧道,,澎湖縣政府旅遊處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/b46c6b37-5666-4843-9bf2-b63bfe6a2c28/f486850e75f52c567d822cb9f315406d.png,"['漁人', '碼頭', '太陽能', '光電板', '木棧']",
(一)4.史蹟公園-舞臺區木棧道人行道,,澎湖縣林務公園管理所,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/39039c6a-70d5-4e67-9264-4fb83f2e055f/8344e8fbc3e112eca70895d79b7a9b20.png,"['公園', '區木棧', '人行道']",
(一)5.天后宮-廟埕榕樹下,,開臺澎湖天后宮管理委員會,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/1d106a67-59f0-4c95-926a-fbca964d92d6/ceed7c3edf8c7e1f5761854d893edbd1.png,"['榕樹下', '天后']",
(一)6.(1)澎湖縣政府文化局園區-中興畫廊前,,澎湖縣政府文化局,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/cded83f3-018c-46fa-b9af-6b09293eb9a1/0f49859d8251c7a1e7118b2535068e78.png,"['園區', '中興畫', '文化局', '澎湖', '政府']",
(一)6.(2)澎湖縣政府文化局園區-大門入口前樹下,,澎湖縣政府文化局,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/35ddc2bb-a9c8-48a9-a2ae-89b4f88e55c1/ce5ba181ae1304fe118c51def859ab5d.png,"['園區', '大門', '前樹下', '文化局', '澎湖', '入口', '政府']",
(一)6.(3)澎湖縣政府文化局園區-演藝廳前廣場,,澎湖縣政府文化局,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/c79d5cd7-c3b0-485d-8fbe-c87e1bb97600/51e832ba551ebdbfad0b1f67efacd2a1.jpg,"['園區', '演藝廳', '前廣場', '文化局', '澎湖', '政府']",
(一)6.(4)澎湖縣政府文化局園區-近婦女會處,,澎湖縣政府文化局,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-08-07/e71a3fbb-bb20-4874-b765-bf6d2178ba17/acc973569dac331c5504faa78acf159b.jpg,"['園區', '近婦', '女會處', '文化局', '澎湖', '政府']",
(二)1.隘門沙灘樹林空地,,交通部觀光局澎湖國家風景區管理處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/173e5b00-1775-4e81-8386-662a2f9dfda9/738881360daca9bbd2ca57ff67af0c94.png,"['隘門', '沙灘', '樹林', '空地']",
(二)2.(1)林投公園主通道左側草坪空地,,交通部觀光局澎湖國家風景區管理處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/b8d77832-a4af-4110-8595-8d104f5fbf0f/f986574f9964d5c9fcfb3f4bc5a7ccb3.png,"['投公園', '主通道', '左側', '草坪', '空地']",
(二)2.(2)林投公園公廁後方小舞臺,,交通部觀光局澎湖國家風景區管理處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/aa43168e-85c5-4d81-963e-6823978ce23a/e07bce46f3bf26c2eec887fda73f7c7b.png,"['投公園', '廁後方', '小舞']",
(二)2.(3)林投公園近忠靈祠入口樹下,,交通部觀光局澎湖國家風景區管理處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/34f246a7-3c89-42f5-902c-87b1d3cc36f4/cc15e31b2358f740a04772bd2b420057.png,"['投公園', '近忠靈', '樹下', '入口']",
(二)3.北寮奎壁山-遊客中心外木棧道露臺,,交通部觀光局澎湖國家風景區管理處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/d510a78c-20f8-4046-a4ff-799add6a948b/4770ff277486bb42ef11bd2f551e39d9.png,"['奎壁山', '遊客', '外木棧', '中心']",
(二)4.鼎灣藝術文創園區,,澎湖縣湖西鄉公所,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-07-17/43872539-2257-4f53-98ae-3e44c0593a33/41dcf837da170f47dd5c5fd7d72df8cf.png,"['鼎灣', '藝術文', '創園區']",
(三)1.赤崁觀光碼頭-遊客中心外走廊,,交通部觀光局澎湖國家風景區管理處,,,,,,依據「澎湖縣街頭藝人藝文展演活動實施要點」、「展演注意事項」及「展演申請表」內容辦理。,http://busker.culture.tw/c_upload_busker/performer/place/image/2020-08-07/d883acd7-bd93-408d-a447-19f4f3ae12e3/f7dcaeb03a7fa51c5f1afb8cfb2658cc.jpg,"['觀光', '碼頭', '遊客', '走廊', '中心']",
